,Dataset#,L,att_1,att_2,att_3,att_4
57,93,172,0.3033,0.1013,0.3036,0.2706
58,93,175,0.3036,0.3036,0.32,0.2023
59,93,178,0.3033,0.3031,0.3033,0.2021
60,93,181,0.2021,0.2023,0.2021,0.3033
61,93,184,0.101,0.2023,0.3629,0.2021
62,93,187,0.2021,0.2023,0.3033,0.4046
63,93,190,0.2594,0.101,0.3033,0.2023
64,93,193,0.1013,0.101,0.101,0.2021
65,93,196,0.3036,0,0.2023,0.3036
66,93,199,0.3033,0.3036,0.4044,0.3036
67,93,202,0.3031,0.1013,0.5056,0.3614
68,93,205,0.3033,0.4044,0,0.4046
69,93,208,0.3033,0.2023,0.2021,0.101
70,93,211,0.2023,0.2023,0.3036,0.101
71,93,214,0.3588,0.2023,0.3036,0.2021
72,93,217,0.2023,0.3036,0.2025,0.2023
73,93,220,0.3036,0.4046,0.2023,0.4044
74,93,223,0.1013,0.2021,0.2023,0.3033
75,93,226,0.2023,0.2021,0.3036,0.2021
76,93,229,0.101,0.3036,0.4044,0.2023
77,93,232,0.3036,0.3033,0.2023,0.101
78,93,235,0.2023,0.101,0.4046,0.101
79,93,238,0.101,0.3036,0.2021,0.3033
80,93,241,0.101,0.3033,0.2023,0.3033
81,93,244,0.3033,0.3033,0.3033,0.3036
82,93,247,0.101,0.2021,0.101,0.4046
83,93,250,0.2023,0,0.2023,0.2025
84,93,253,0.2021,0.3033,0.1013,0.101
85,93,256,0.2023,0.4046,0.4046,0.2021
86,93,259,0.3033,0.1013,0.3036,0.3036
87,93,262,0.101,0.2023,0.101,0.101
88,93,265,0.3036,0,0.3036,0.101
89,93,268,0,0.2023,0.1013,0.2021
90,93,271,0.3033,0.101,0.101,0.3036
91,93,274,0.4046,0.3036,0.4046,0.2023
92,93,277,0.101,0.2021,0.1013,0.3036
93,93,280,0.101,0.2023,0.3036,0.4044
94,93,283,0.4046,0,0.1013,0.3036
95,93,286,0.2023,0.2023,0.4046,0.2023
96,93,289,0.2025,0.3033,0.3031,0.3033
97,93,292,0.1013,0.101,0.2023,0.3033
98,93,295,0.2023,0.3033,0.3033,0
99,93,298,0.5056,0.2021,0.2021,0.2021
,Dataset#,L,att_1,att_2,att_3,att_4
0,94,1,0.5057,0.4761,0.5393,0.5442
1,94,4,0.5855,0.6018,0.4946,0.5312
2,94,7,0.605,0.5985,0.5888,0.6244
3,94,10,0.5671,0.5931,0.5891,0.5886
4,94,13,0.6379,0.6014,0.5913,0.6036
5,94,16,0.6167,0.5959,0.6156,0.6039
6,94,19,0.626,0.5857,0.5614,0.5957
7,94,22,0.6107,0.5939,0.5954,0.5996
8,94,25,0.5913,0.5955,0.5927,0.5278
9,94,28,0.5385,0.607,0.6081,0.5313
10,94,31,0.544,0.5124,0.6163,0.6024
11,94,34,0.4345,0.5132,0.5982,0.5244
12,94,37,0.4774,0.5468,0.4041,0.3846
13,94,40,0.52,0.4717,0.522,0.5114
14,94,43,0.3894,0.4501,0.5299,0.4421
15,94,46,0.5102,0.4629,0.614,0.4533
16,94,49,0.5351,0.5479,0.5273,0.3548
17,94,52,0.5211,0.4741,0.425,0.3833
18,94,55,0.3113,0.4599,0.3838,0.592
19,94,58,0.508,0.5092,0.5318,0.3728
20,94,61,0.3315,0.4992,0.3824,0.5257
21,94,64,0.3941,0.4105,0.4399,0.3754
22,94,67,0.3878,0.3869,0.3184,0.4972
23,94,70,0.4663,0.3153,0.4689,0.3241
24,94,73,0.4583,0.3116,0.3951,0.4441
25,94,76,0.3641,0.5014,0.5918,0.5182
26,94,79,0.3863,0.3887,0.3113,0.432
27,94,82,0.3784,0.3949,0.4552,0.5152
28,94,85,0.4559,0.5302,0.512,0.5902
29,94,88,0.4443,0.3924,0.311,0.4213
30,94,91,0.4632,0.404,0.3943,0.4295
31,94,94,0.4546,0.613,0.4575,0.4478
32,94,97,0.4372,0.3817,0.5179,0.3921
33,94,100,0.4448,0.3958,0.463,0.4396
34,94,103,0.2568,0.457,0.4467,0.3738
35,94,106,0.3731,0.601,0.384,0.3885
36,94,109,0.3565,0.4388,0.4919,0.5088
37,94,112,0.4931,0.2478,0.4462,0.5412
38,94,115,0.372,0.3749,0.5406,0.4477
39,94,118,0.4638,0.5092,0.307,0.4543
40,94,121,0.3677,0.4583,0.4465,0.4616
41,94,124,0.4265,0.3967,0.5681,0.3693
42,94,127,0.3103,0.4431,0.4944,0.5075
43,94,130,0.5851,0.4494,0.3828,0.426
44,94,133,0.3949,0.447,0.3276,0.4351
45,94,136,0.3121,0.369,0.4391,0.4448
46,94,139,0.3782,0.3179,0.5078,0.525
47,94,142,0.3107,0.3085,0.4278,0.2478
48,94,145,0.349,0.4389,0.3226,0.5103
49,94,148,0.3776,0.4372,0.5139,0.4336
50,94,151,0.4578,0.411,0.4487,0.3647
51,94,154,0.3126,0.4397,0.4455,0.3667
52,94,157,0.3317,0.4445,0.3768,0.3073
53,94,160,0.4878,0.3162,0.4474,0.4474
54,94,163,0.5136,0.3815,0.5667,0.4566
55,94,166,0.4322,0.3856,0.3927,0.4387
56,94,169,0.1981,0.3338,0.3782,0.3956
57,94,172,0.1489,0.1996,0.3216,0.1486
58,94,175,0.2679,0.3095,0.09918,0.09918
59,94,178,0.1486,0.2593,0.1489,0.2822
60,94,181,0.09918,0.1486,0.1687,0.1486
61,94,184,0.1981,0.2478,0.2411,0.155
62,94,187,0.09918,0.1489,0.2924,0.1486
63,94,190,0.09918,0.1984,0.09918,0.09888
64,94,193,0.1489,0.1984,0.1828,0.04944
65,94,196,0.2986,0.1486,0.1486,0.2051
66,94,199,0.1489,0.1584,0.2279,0.2562
67,94,202,0.1981,0.1489,0.09888,0.1483
68,94,205,0.09948,0.2478,0.1981,0.1984
69,94,208,0.2634,0.1489,0.1981,0.04974
70,94,211,0.09888,0.212,0.1489,0.09918
71,94,214,0.04974,0.2076,0.09918,0.09888
72,94,217,0.1486,0.04944,0.09918,0.1486
73,94,220,0.1486,0.1981,0.3067,0.2185
74,94,223,0.09888,0.04974,0.09918,0.1486
75,94,226,0.09918,0.09948,0.1984,0.09888
76,94,229,0.1984,0.1486,0.09918,0.09888
77,94,232,0.2705,0,0.04974,0.1486
78,94,235,0.218,0.04974,0.1486,0.1486
79,94,238,0.1483,0.04944,0.1489,0.1981
80,94,241,0.09888,0.2292,0.09918,0.09918
81,94,244,0.2178,0.04974,0.165,0.1446
82,94,247,0.1984,0.09918,0.09918,0.1486
83,94,250,0.3107,0.04974,0.1984,0.09918
84,94,253,0.1489,0.09888,0.1483,0.09888
85,94,256,0.1489,0.1981,0.1486,0.1486
86,94,259,0.09918,0.1486,0.1486,0.1486
87,94,262,0.09888,0.1486,0.04974,0.1483
88,94,265,0.2815,0.09888,0.1489,0.1981
89,94,268,0.1984,0.09888,0.1486,0
90,94,271,0.09918,0.1489,0.04974,0.1483
91,94,274,0.1489,0.09918,0.1486,0.1486
92,94,277,0,0.1486,0.1489,0.1486
93,94,280,0.1486,0.1489,0.1486,0.1984
94,94,283,0.1486,0.04974,0.1486,0.2478
95,94,286,0,0.1981,0.1489,0.1486
96,94,289,0.04974,0.1981,0.04944,0.1489
97,94,292,0.09918,0.09888,0.1486,0.1483
98,94,295,0.1984,0.09888,0,0.09918
99,94,298,0.1984,0.1483,0.1486,0.2478
,Dataset#,L,att_1,att_2,att_3,att_4
0,95,1,0.6372,0.6295,0.6227,0.6221
1,95,4,0.6707,0.6576,0.6717,0.6565
2,95,7,0.6709,0.6655,0.6759,0.6682
3,95,10,0.6806,0.6757,0.6785,0.6795
4,95,13,0.6701,0.6769,0.6749,0.6686
5,95,16,0.6773,0.6804,0.6768,0.6826
6,95,19,0.6885,0.6795,0.6838,0.6914
7,95,22,0.6782,0.6713,0.6812,0.6803
8,95,25,0.6891,0.675,0.6751,0.6782
9,95,28,0.6889,0.6677,0.6861,0.6855
10,95,31,0.638,0.6678,0.6095,0.6777
11,95,34,0.6811,0.6763,0.6351,0.6841
12,95,37,0.6296,0.5896,0.6773,0.6632
13,95,40,0.6426,0.6842,0.6281,0.6192
14,95,43,0.599,0.6981,0.6898,0.544
15,95,46,0.6308,0.6801,0.6644,0.6294
16,95,49,0.591,0.6879,0.6289,0.5341
17,95,52,0.6049,0.6295,0.5916,0.5489
18,95,55,0.6356,0.581,0.673,0.5976
19,95,58,0.6294,0.6217,0.6406,0.5085
20,95,61,0.5008,0.6034,0.6986,0.6418
21,95,64,0.6255,0.634,0.5769,0.5789
22,95,67,0.6636,0.6564,0.5427,0.5783
23,95,70,0.624,0.668,0.5881,0.6319
24,95,73,0.5685,0.5454,0.6771,0.6241
25,95,76,0.6862,0.5822,0.632,0.535
26,95,79,0.58,0.5733,0.5306,0.5888
27,95,82,0.4531,0.5674,0.6817,0.5888
28,95,85,0.6163,0.5419,0.6384,0.5764
29,95,88,0.6291,0.5978,0.5979,0.55
30,95,91,0.6428,0.4944,0.5674,0.6457
31,95,94,0.6396,0.5485,0.691,0.5838
32,95,97,0.6266,0.5454,0.632,0.5873
33,95,100,0.6259,0.5923,0.5876,0.5936
34,95,103,0.6429,0.5816,0.6226,0.691
35,95,106,0.4848,0.6147,0.643,0.5497
36,95,109,0.5455,0.5976,0.5961,0.6486
37,95,112,0.5386,0.5863,0.6546,0.584
38,95,115,0.53,0.5016,0.5549,0.5415
39,95,118,0.6777,0.6626,0.5682,0.547
40,95,121,0.6738,0.6161,0.5438,0.6507
41,95,124,0.4538,0.5407,0.6269,0.4939
42,95,127,0.5015,0.5772,0.5863,0.585
43,95,130,0.5044,0.5538,0.6235,0.5779
44,95,133,0.4933,0.6827,0.6339,0.5458
45,95,136,0.4998,0.6771,0.6073,0.6356
46,95,139,0.5319,0.6294,0.5433,0.5962
47,95,142,0.5763,0.5841,0.5843,0.6452
48,95,145,0.544,0.599,0.6057,0.5303
49,95,148,0.5405,0.5821,0.5673,0.5014
50,95,151,0.5821,0.5895,0.5819,0.5799
51,95,154,0.5408,0.6225,0.5867,0.544
52,95,157,0.5904,0.6726,0.5511,0.5726
53,95,160,0.5952,0.5415,0.6442,0.5425
54,95,163,0.6312,0.5396,0.6444,0.5842
55,95,166,0.6417,0.5349,0.5766,0.5858
56,95,169,0.4622,0.6886,0.4499,0.5063
57,95,172,0.5757,0.4115,0.311,0.1816
58,95,175,0.4504,0.3631,0.3129,0.3997
59,95,178,0.1815,0.3629,0.2722,0.4047
60,95,181,0.2263,0.3631,0.1815,0.1349
61,95,184,0.1814,0.363,0.1814,0.1816
62,95,187,0.1815,0.4062,0.1817,0.3631
63,95,190,0.2722,0.1816,0.2724,0.2723
64,95,193,0,0.2722,0.0907,0.5328
65,95,196,0.3631,0.1816,0.2723,0.2722
66,95,199,0.2722,0.0907,0.2721,0.3631
67,95,202,0.1816,0.1816,0.3631,0
68,95,205,0.3631,0.2723,0.2722,0.2721
69,95,208,0.2724,0.1815,0.2723,0.363
70,95,211,0.1815,0.1814,0.2722,0.363
71,95,214,0.2722,0.09092,0.0907,0.1816
72,95,217,0.1816,0.2724,0.0907,0.1816
73,95,220,0.3631,0.1815,0.3631,0.2723
74,95,223,0.0907,0.2722,0.3631,0.3631
75,95,226,0.1815,0.1816,0.2724,0.2722
76,95,229,0.2723,0.1816,0.2723,0.1814
77,95,232,0.1814,0.09076,0.1816,0.1815
78,95,235,0.1814,0.3631,0.1817,0.4538
79,95,238,0.1814,0.1815,0.2722,0.2722
80,95,241,0.2724,0.1814,0.2723,0.1816
81,95,244,0.2722,0.2724,0.0907,0.1816
82,95,247,0.2723,0.09076,0.0907,0.09092
83,95,250,0.09076,0.1817,0.09092,0
84,95,253,0.0907,0,0.09092,0.1814
85,95,256,0.2723,0,0.2722,0.0907
86,95,259,0.3631,0.3631,0.2723,0.0907
87,95,262,0.0907,0.09076,0.1816,0.2724
88,95,265,0.2724,0.09092,0.2724,0.1816
89,95,268,0.3631,0.2722,0.3631,0.0907
90,95,271,0.1816,0.2723,0.0907,0.1814
91,95,274,0.1816,0.2721,0.4538,0.09076
92,95,277,0.09092,0.0907,0.2722,0.1815
93,95,280,0.0907,0.3631,0.3631,0.1814
94,95,283,0.2723,0.1815,0.1817,0.3631
95,95,286,0.0907,0.2722,0.1816,0.09076
96,95,289,0.1816,0.2723,0.2724,0.3631
97,95,292,0,0.3629,0.3631,0.0907
98,95,295,0.363,0.1814,0.2723,0.1815
99,95,298,0.1816,0.1814,0,0.2724
,Dataset#,L,att_1,att_2,att_3,att_4
0,96,1,0.727,0.7253,0.7195,0.7351
1,96,4,0.7789,0.7804,0.7749,0.767
2,96,7,0.7945,0.7711,0.7906,0.7943
3,96,10,0.7827,0.7984,0.7937,0.7826
4,96,13,0.764,0.7726,0.7832,0.7851
5,96,16,0.7924,0.7885,0.7851,0.7998
6,96,19,0.7472,0.7684,0.7902,0.7882
7,96,22,0.7648,0.7581,0.7875,0.7821
8,96,25,0.7756,0.7694,0.7475,0.7517
9,96,28,0.6519,0.5065,0.6039,0.6337
10,96,31,0.7334,0.6551,0.6274,0.7597
11,96,34,0.5082,0.6385,0.6339,0.5386
12,96,37,0.5204,0.7568,0.7274,0.6245
13,96,40,0.7697,0.5347,0.4178,0.7744
14,96,43,0.4294,0.4252,0.5431,0.4111
15,96,46,0.5509,0.5502,0.4349,0.5347
16,96,49,0.6704,0.4147,0.6663,0.5366
17,96,52,0.5583,0.644,0.6634,0.6586
18,96,55,0.6631,0.525,0.676,0.6488
19,96,58,0.7859,0.2957,0.4251,0.5449
20,96,61,0.6796,0.4313,0.6389,0.6476
21,96,64,0.6659,0.6603,0.5319,0.5339
22,96,67,0.5424,0.6048,0.642,0.5447
23,96,70,0.4328,0.5468,0.6268,0.4292
24,96,73,0.5498,0.6596,0.5212,0.6598
25,96,76,0.5373,0.3013,0.4203,0.7693
26,96,79,0.664,0.428,0.5372,0.7856
27,96,82,0.4261,0.6403,0.6527,0.769
28,96,85,0.5553,0.6312,0.3951,0.4186
29,96,88,0.4159,0.6477,0.5394,0.1856
30,96,91,0.6546,0.5394,0.6458,0.5327
31,96,94,0.5303,0.4161,0.4076,0.673
32,96,97,0.5428,0.4192,0.3077,0.4284
33,96,100,0.4209,0.3026,0.6643,0.297
34,96,103,0.4251,0.4098,0.4024,0.4158
35,96,106,0.4077,0.5549,0.5253,0.5353
36,96,109,0.5275,0.6478,0.5274,0.5264
37,96,112,0.5245,0.6491,0.5253,0.4234
38,96,115,0.6523,0.4288,0.6308,0.417
39,96,118,0.4089,0.5377,0.527,0.3883
40,96,121,0.7718,0.6342,0.5307,0.7252
41,96,124,0.5215,0.6212,0.516,0.3911
42,96,127,0.6518,0.6465,0.6432,0.2963
43,96,130,0.4265,0.3964,0.4197,0.5392
44,96,133,0.4186,0.5264,0.4088,0.5376
45,96,136,0.6577,0.5445,0.5197,0.5087
46,96,139,0.5431,0.299,0.3002,0.421
47,96,142,0.6235,0.6243,0.7501,0.3004
48,96,145,0.6127,0.2868,0.586,0.6555
49,96,148,0.4142,0.5197,0.3012,0.7197
50,96,151,0.648,0.734,0.6054,0.3067
51,96,154,0.4128,0.3016,0.4089,0.1856
52,96,157,0.3817,0.5363,0.7523,0.5158
53,96,160,0.4953,0.5324,0.4994,0.6297
54,96,163,0.6317,0.4853,0.6321,0.5449
55,96,166,0.7394,0.7415,0.4116,0.4259
56,96,169,0.6345,0.3981,0.3883,0.3054
57,96,172,0.3214,0.1905,0.2628,0.3471
58,96,175,0.1114,0.2214,0.07426,0.494
59,96,178,0.1876,0.2361,0.1835,0.07424
60,96,181,0.03714,0.07426,0,0
61,96,184,0.1485,0.07426,0.03712,0.07424
62,96,187,0.07424,0.03712,0.03712,0
63,96,190,0.2157,0.1485,0.1114,0.1485
64,96,193,0.07426,0.1114,0.1114,0.1114
65,96,196,0.1485,0.07426,0.03714,0.2
66,96,199,0.07428,0.07426,0.03712,0.03712
67,96,202,0.1114,0,0.07424,0.1114
68,96,205,0.03714,0.07424,0.07424,0.07426
69,96,208,0.07426,0.03714,0.03712,0.03712
70,96,211,0.03712,0.07424,0.1114,0.07426
71,96,214,0.03714,0.03712,0.07424,0.07424
72,96,217,0.07424,0.1114,0,0.07426
73,96,220,0.1114,0.1485,0.1114,0.03714
74,96,223,0.03714,0.1485,0.07424,0.07428
75,96,226,0.1114,0.1485,0.1485,0.1114
76,96,229,0.07426,0.1114,0.1114,0.03712
77,96,232,0.07426,0.07424,0.1114,0.1485
78,96,235,0.07426,0.1114,0.03712,0.03712
79,96,238,0.1114,0,0.07424,0.07426
80,96,241,0.1114,0.03712,0.07426,0.1114
81,96,244,0.1114,0.1114,0.03712,0.1114
82,96,247,0.07426,0.1114,0.1114,0.03712
83,96,250,0.07424,0.07426,0.07426,0.1114
84,96,253,0.1114,0.1114,0.1114,0.1856
85,96,256,0.07428,0.1485,0.07428,0.1114
86,96,259,0.1114,0,0.03714,0.1114
87,96,262,0.07426,0.1114,0.07426,0.07426
88,96,265,0.03712,0.07426,0.03712,0.07424
89,96,268,0.03714,0.03714,0,0.1114
90,96,271,0.07428,0.1114,0.1114,0.1485
91,96,274,0.1114,0.1114,0.03712,0
92,96,277,0.03714,0.1114,0.03714,0.07424
93,96,280,0.1114,0.1114,0.1114,0.03712
94,96,283,0.1114,0.07426,0.03712,0.1114
95,96,286,0.07424,0.1114,0.07424,0.1114
96,96,289,0.1114,0.07426,0.1114,0.1114
97,96,292,0.1856,0.07426,0.07426,0.1114
98,96,295,0.1114,0.1114,0.07426,0.07424
99,96,298,0.1485,0.07426,0.1485,0.07426
,Dataset#,L,att_1,att_2,att_3,att_4
0,97,1,0.9145,0.9018,0.8732,0.8999
1,97,4,0.9309,0.9299,0.9313,0.927
2,97,7,0.942,0.9319,0.9416,0.9497
3,97,10,0.946,0.9465,0.9357,0.9487
4,97,13,0.9489,0.9411,0.9384,0.9467
5,97,16,0.9541,0.9433,0.9479,0.9426
6,97,19,0.9382,0.9441,0.9349,0.9324
7,97,22,0.9349,0.9352,0.9474,0.9452
8,97,25,0.9395,0.9414,0.9465,0.9422
9,97,28,0.9452,0.9392,0.9479,0.9424
10,97,31,0.9444,0.9293,0.9491,0.9394
11,97,34,0.9466,0.941,0.9493,0.946
12,97,37,0.9362,0.9448,0.936,0.8742
13,97,40,0.9357,0.9422,0.7592,0.9478
14,97,43,0.9309,0.947,0.9459,0.9486
15,97,46,0.9493,0.6328,0.9359,0.8005
16,97,49,0.9388,0.792,0.9449,0.9291
17,97,52,0.6001,0.9468,0.794,0.6397
18,97,55,0.9408,0.793,0.9455,0.9374
19,97,58,0.9321,0.7932,0.7908,0.6385
20,97,61,0.8005,0.9503,0.7952,0.7954
21,97,64,0.9411,0.9351,0.9458,0.4896
22,97,67,0.6342,0.6426,0.9424,0.9463
23,97,70,0.9348,0.7894,0.7925,0.9393
24,97,73,0.6401,0.9524,0.4923,0.4882
25,97,76,0.7886,0.794,0.7871,0.9475
26,97,79,0.7903,0.6416,0.3366,0.644
27,97,82,0.919,0.6386,0.9431,0.7974
28,97,85,0.6422,0.9485,0.792,0.7892
29,97,88,0.7939,0.633,0.7991,0.6385
30,97,91,0.7885,0.8932,0.9431,0.4826
31,97,94,0.9471,0.6285,0.7879,0.7906
32,97,97,0.9359,0.9278,0.4856,0.6419
33,97,100,0.8008,0.9375,0.8011,0.7985
34,97,103,0.9439,0.9429,0.4897,0.6448
35,97,106,0.7866,0.7944,0.9412,0.4836
36,97,109,0.7973,0.9341,0.6438,0.9475
37,97,112,0.7886,0.7855,0.6511,0.7825
38,97,115,0.6311,0.9442,0.7947,0.7951
39,97,118,0.776,0.8014,0.7917,0.9349
40,97,121,0.7894,0.9214,0.646,0.7961
41,97,124,0.7915,0.6382,0.9337,0.4811
42,97,127,0.9374,0.9297,0.9449,0.793
43,97,130,0.7956,0.7584,0.7917,0.7863
44,97,133,0.4907,0.6404,0.941,0.6041
45,97,136,0.7996,0.949,0.4538,0.6422
46,97,139,0.6468,0.9416,0.761,0.768
47,97,142,0.49,0.9405,0.6217,0.7938
48,97,145,0.9418,0.782,0.7671,0.7824
49,97,148,0.643,0.6438,0.7906,0.4828
50,97,151,0.9293,0.9382,0.9394,0.9352
51,97,154,0.7845,0.4482,0.6405,0.625
52,97,157,0.7845,0.782,0.7906,0.9376
53,97,160,0.5985,0.9334,0.9312,0.945
54,97,163,0.9384,0.9342,0.7947,0.7861
55,97,166,0.6464,0.7918,0.7997,0.6474
56,97,169,0.2217,0.3804,0.1843,0.7532
57,97,172,0.2235,0.4175,0.3787,0.4158
58,97,175,0.1893,0,0,0
59,97,178,0.03712,0.2223,0.03684,0.1921
60,97,181,0.1859,0.2204,0.1831,0.07396
61,97,184,0.228,0.03712,0.2234,0.5543
62,97,187,0,0.1885,0.03684,0.2288
63,97,190,0.1893,0,0.07368,0.3773
64,97,193,0,0.07396,0.03684,0.218
65,97,196,0.1923,0.2601,0,0.2281
66,97,199,0.1479,0,0,0.1897
67,97,202,0.2227,0.1479,0.03684,0.37
68,97,205,0.07396,0,0.03684,0.03684
69,97,208,0.03712,0.1105,0.1911,0.22
70,97,211,0,0.03684,0.1821,0.2272
71,97,214,0,0.1889,0.07368,0.1853
72,97,217,0.41,0,0,0.03712
73,97,220,0.03684,0.1846,0.265,0.03684
74,97,223,0.07424,0,0.03684,0.2273
75,97,226,0.1479,0.1108,0,0.07396
76,97,229,0.07396,0.03684,0.2271,0.07368
77,97,232,0.03712,0.1855,0.03684,0.1108
78,97,235,0.03684,0.07396,0.03684,0.03684
79,97,238,0.1105,0.03712,0,0
80,97,241,0.1108,0.03684,0.1858,0
81,97,244,0.2668,0.03712,0.3389,0.07368
82,97,247,0.03712,0.1108,0.03684,0.03712
83,97,250,0,0,0.2212,0
84,97,253,0.07368,0.03684,0.1858,0
85,97,256,0.03712,0.07396,0,0
86,97,259,0.1111,0,0.07396,0.1479
87,97,262,0.2253,0.07396,0,0
88,97,265,0.07368,0.03712,0,0.03712
89,97,268,0.03684,0.07396,0,0
90,97,271,0,0.03712,0.03712,0
91,97,274,0.07368,0,0.03684,0.03712
92,97,277,0.03684,0.03684,0,0
93,97,280,0,0,0,0.07396
94,97,283,0.03712,0,0.1853,0.03712
95,97,286,0,0.07396,0.07396,0.03684
96,97,289,0.03684,0.03712,0.07396,0
97,97,292,0.2246,0.03712,0,0.03684
98,97,295,0.03684,0.03684,0,0.03684
99,97,298,0,0.07396,0.03712,0.03712
,Dataset#,L,att_1,att_2,att_3,att_4
0,98,1,1,1,0.9995,1
1,98,4,0.9985,1,0.9947,1
2,98,7,0.9874,1,1,0.9985
3,98,10,1,0.9995,1,0.9746
4,98,13,1,0.9956,0.998,0.996
5,98,16,0.9971,0.9961,1,0.9046
6,98,19,0.9995,0.9995,1,0.9757
7,98,22,0.9082,0.9552,1,1
8,98,25,0.998,0.9805,0.9985,0.913
9,98,28,0.999,0.9904,0.9995,0.9995
10,98,31,0.999,1,0.9966,1
11,98,34,1,0.9705,0.9995,0.9995
12,98,37,0.9568,0.9877,0.9975,0.9837
13,98,40,0.9859,1,0.9909,1
14,98,43,0.996,0.9687,0.9578,0.9985
15,98,46,0.9876,1,0.977,0.9975
16,98,49,0.9976,1,1,0.9975
17,98,52,1,0.999,0.9985,0.8335
18,98,55,0.9911,1,0.965,0.8504
19,98,58,0.8074,0.9985,0.996,0.9825
20,98,61,0.999,0.995,0.9926,0.9777
21,98,64,1,0.8474,0.9995,0.9158
22,98,67,0.9133,0.8508,0.998,1
23,98,70,0.9941,0.9971,0.7062,1
24,98,73,0.997,0.9288,0.9056,1
25,98,76,0.997,0.9995,1,1
26,98,79,0.9831,0.998,0.8487,0.8518
27,98,82,0.999,0.9995,0.7345,0.9951
28,98,85,0.9976,0.8931,0.9976,0.9975
29,98,88,0.8565,0.8535,1,0.9923
30,98,91,0.9822,0.5397,0.9891,0.999
31,98,94,0.999,0.9853,0.8524,0.7183
32,98,97,0.853,0.9995,0.8214,0.998
33,98,100,0.9856,0.8182,0.9716,0.9966
34,98,103,0.9775,0.9755,1,0.853
35,98,106,0.7985,0.7728,0.8518,0.7057
36,98,109,0.8504,0.9995,1,0.9971
37,98,112,0.8442,0.9903,0.9981,0.8514
38,98,115,1,0.6995,1,0.7869
39,98,118,0.8504,0.999,0.8,0.5675
40,98,121,1,0.9995,1,0.8523
41,98,124,0.652,0.9065,0.9995,1
42,98,127,0.7056,0.999,0.5603,0.8524
43,98,130,0.8528,0.6824,0.9965,0.7831
44,98,133,0.8172,0.8535,0.9995,0.9679
45,98,136,0.999,0.9955,0.8794,0.8528
46,98,139,0.999,0.6642,0.915,0.8506
47,98,142,0.9911,0.8508,1,0.8524
48,98,145,0.853,0.8298,0.8411,0.8519
49,98,148,0.8629,0.8516,0.853,0.9478
50,98,151,0.9985,0.9935,0.8504,0.7059
51,98,154,0.8453,0.7776,0.8519,0.999
52,98,157,0.8506,0.799,0.8535,0.7029
53,98,160,0.7247,0.8528,1,0.818
54,98,163,0.8518,0.8516,0.671,0.998
55,98,166,0.9956,0.999,0.9965,0.6534
56,98,169,0.8533,0.8,0.7014,0.9995
57,98,172,0.4182,0.6,0.5602,0.7255
58,98,175,0.2534,0.6534,0.6285,0.6432
59,98,178,0.1995,0.2534,0.3139,0.2
60,98,181,0.4516,0.4519,0,0.6534
61,98,184,0.2,0.1995,0.3603,0.3604
62,98,187,0.05332,0.2524,0,0.1603
63,98,190,0.3057,0.3069,0.4535,0.2
64,98,193,0.2533,0,0.1069,0.3971
65,98,196,0.1604,0.2,0.1604,0.2
66,98,199,0.2533,0.05336,0.2386,0.2534
67,98,202,0.1067,0.2,0.1603,0
68,98,205,0.4,0.05336,0.1069,0.2
69,98,208,0.1069,0.05336,0.4,0.05354
70,98,211,0.2534,0.2535,0.1604,0.05336
71,98,214,0,0.4535,0.05354,0
72,98,217,0.05336,0.5069,0,0.2
73,98,220,0.2534,0.05354,0.2533,0.2
74,98,223,0.05354,0.8,0.1069,0.2529
75,98,226,0.2,0.3067,0.05332,0.2529
76,98,229,0.05336,0.3941,0.1432,0.05332
77,98,232,0.3071,0.05336,0.1985,0.05336
78,98,235,0.2,0.05336,0.05354,0.2
79,98,238,0.1814,0.2535,0.2535,0
80,98,241,0.1069,0.199,0.05332,0.1995
81,98,244,0,0.05336,0.3067,0.2535
82,98,247,0.1067,0.05354,0.1067,0.05332
83,98,250,0.3067,0,0.4,0.05354
84,98,253,0.05354,0.1067,0.2534,0.3069
85,98,256,0,0.2,0,0
86,98,259,0.198,0.05336,0.3047,0.2535
87,98,262,0.05336,0.2529,0.05336,0.05332
88,98,265,0,0.291,0.1069,0
89,98,268,0.2534,0.1069,0.05332,0.1069
90,98,271,0.05332,0.05332,0.1604,0.05336
91,98,274,0.2533,0.05336,0.1071,0.2
92,98,277,0.1602,0,0.2535,0
93,98,280,0,0.4,0.2,0.05354
94,98,283,0.2535,0.05336,0.05354,0
95,98,286,0.2534,0,0,0.2535
96,98,289,0.1069,0.2534,0.1067,0.1069
97,98,292,0.4524,0.05332,0.1067,0
98,98,295,0.1069,0.05336,0.1604,0.1069
99,98,298,0.1069,0.2535,0.1067,0.1602
,Dataset#,L,att_1,att_2,att_3,att_4
0,99,1,0.9995,1,0.999,0.9653
1,99,4,0.9985,0.9995,1,0.9817
2,99,7,1,1,1,0.9491
3,99,10,1,0.9633,1,0.9814
4,99,13,0.9951,1,0.9869,1
5,99,16,0.9985,1,0.9726,0.9756
6,99,19,0.9673,0.9907,0.9966,0.9097
7,99,22,0.9809,0.9976,0.999,0.978
8,99,25,1,1,0.9985,0.979
9,99,28,0.9924,0.9779,0.999,0.9876
10,99,31,0.9922,0.9588,0.9975,0.9995
11,99,34,1,0.9942,0.998,0.957
12,99,37,0.8944,0.9995,0.977,0.9552
13,99,40,0.9418,0.999,0.8048,0.9734
