,Dataset#,L,att_1,att_2,att_3,att_4
91,60,274,0.3614,0.2515,0.2649,0.2665
92,60,277,0.3539,0.1927,0.4436,0.3433
93,60,280,0.3355,0.3417,0.1714,0.4156
94,60,283,0.4459,0.2679,0.3449,0.3399
95,60,286,0.4547,0.3307,0.351,0.3721
96,60,289,0.4294,0.1876,0.4248,0.107
97,60,292,0.393,0.349,0.2059,0.3271
98,60,295,0.2814,0.317,0.4505,0.3452
99,60,298,0.2664,0.3469,0.2567,0.1787
,Dataset#,L,att_1,att_2,att_3,att_4
0,61,1,0.2882,0.2883,0.2834,0.2809
1,61,4,0.3525,0.3193,0.3304,0.3506
2,61,7,0.2927,0.2439,0.3101,0.3197
3,61,10,0.2518,0.2771,0.236,0.2908
4,61,13,0.2729,0.2941,0.2645,0.2947
5,61,16,0.2456,0.2833,0.2822,0.2593
6,61,19,0.2521,0.2504,0.2496,0.2638
7,61,22,0.3284,0.2664,0.2882,0.2596
8,61,25,0.256,0.3268,0.3079,0.302
9,61,28,0.2507,0.292,0.2866,0.2388
10,61,31,0.2735,0.2668,0.2895,0.2746
11,61,34,0.2625,0.2475,0.2325,0.2405
12,61,37,0.2557,0.3068,0.2887,0.2881
13,61,40,0.2877,0.2534,0.2741,0.2863
14,61,43,0.2684,0.2794,0.2961,0.3047
15,61,46,0.2732,0.2938,0.2811,0.2811
16,61,49,0.291,0.2449,0.2359,0.3024
17,61,52,0.2633,0.2762,0.2867,0.2561
18,61,55,0.2794,0.2206,0.257,0.2745
19,61,58,0.2818,0.3034,0.312,0.2705
20,61,61,0.2828,0.3041,0.2938,0.3062
21,61,64,0.1815,0.2916,0.2455,0.2616
22,61,67,0.1797,0.3226,0.268,0.2809
23,61,70,0.2897,0.2598,0.2539,0.2818
24,61,73,0.2255,0.2769,0.2435,0.2576
25,61,76,0.2912,0.2386,0.2559,0.2736
26,61,79,0.2254,0.3103,0.2317,0.2751
27,61,82,0.287,0.2671,0.2725,0.2858
28,61,85,0.276,0.2311,0.2824,0.2844
29,61,88,0.227,0.2481,0.2597,0.1976
30,61,91,0.2266,0.2714,0.2864,0.222
31,61,94,0.2225,0.2451,0.2695,0.2595
32,61,97,0.2414,0.2468,0.2989,0.2339
33,61,100,0.2428,0.2383,0.2727,0.3036
34,61,103,0.2606,0.2443,0.2476,0.2506
35,61,106,0.268,0.2194,0.2479,0.2832
36,61,109,0.2959,0.2581,0.2794,0.1817
37,61,112,0.2412,0.2211,0.2587,0.2296
38,61,115,0.2673,0.2126,0.2357,0.29
39,61,118,0.273,0.205,0.2439,0.2605
40,61,121,0.2251,0.286,0.2642,0.2573
41,61,124,0.257,0.2855,0.2901,0.2852
42,61,127,0.2424,0.3056,0.2579,0.2554
43,61,130,0.3122,0.2738,0.2867,0.2314
44,61,133,0.2193,0.2778,0.2244,0.247
45,61,136,0.272,0.2171,0.2012,0.268
46,61,139,0.2715,0.3047,0.1299,0.1986
47,61,142,0.232,0.327,0.235,0.2376
48,61,145,0.2485,0.2118,0.2635,0.2678
49,61,148,0.2302,0.257,0.2729,0.2443
50,61,151,0.2887,0.2254,0.1948,0.2275
51,61,154,0.2392,0.3044,0.2535,0.2499
52,61,157,0.2267,0.2338,0.1867,0.1864
53,61,160,0.2484,0.2731,0.2634,0.282
54,61,163,0.217,0.1808,0.2076,0.2727
55,61,166,0.142,0.2434,0.2165,0.2464
56,61,169,0.2801,0.2521,0.2673,0.1802
57,61,172,0.2805,0.2469,0.2434,0.1907
58,61,175,0.2002,0.1437,0.1757,0.2323
59,61,178,0.198,0.2815,0.2423,0.174
60,61,181,0.1925,0.256,0.2215,0.2242
61,61,184,0.255,0.1798,0.2207,0.2098
62,61,187,0.2968,0.2476,0.2921,0.168
63,61,190,0.1996,0.2383,0.1973,0.236
64,61,193,0.2035,0.2558,0.2094,0.2682
65,61,196,0.1792,0.2461,0.2665,0.284
66,61,199,0.2449,0.248,0.1665,0.1623
67,61,202,0.2245,0.2481,0.1795,0.2334
68,61,205,0.2939,0.2809,0.2481,0.2538
69,61,208,0.2628,0.2784,0.2148,0.2619
70,61,211,0.2317,0.2394,0.2233,0.216
71,61,214,0.2696,0.2664,0.2561,0.2653
72,61,217,0.2596,0.2645,0.2144,0.2307
73,61,220,0.2617,0.2235,0.2569,0.1701
74,61,223,0.1848,0.149,0.1828,0.247
75,61,226,0.1775,0.1923,0.2628,0.2617
76,61,229,0.2931,0.2656,0.1687,0.1876
77,61,232,0.2035,0.2628,0.1094,0.3099
78,61,235,0.2983,0.211,0.2995,0.1645
79,61,238,0.1971,0.2068,0.2085,0.1727
80,61,241,0.225,0.2331,0.253,0.1864
81,61,244,0.2254,0.2166,0.228,0.2883
82,61,247,0.1335,0.1485,0.1357,0.1931
83,61,250,0.1299,0.2719,0.269,0.2036
84,61,253,0.2092,0.2554,0.1591,0.269
85,61,256,0.2114,0.1717,0.2418,0.2047
86,61,259,0.2439,0.1435,0.1554,0.1599
87,61,262,0.1868,0.0866,0.2034,0.2507
88,61,265,0.0939,0.1424,0.1437,0.2093
89,61,268,0.2364,0.1592,0.1778,0.1932
90,61,271,0.1392,0.2028,0.1205,0.1801
91,61,274,0.208,0.1791,0.09666,0.1634
92,61,277,0.1841,0.1713,0.12,0.05334
93,61,280,0.1913,0.1816,0.1742,0.1725
94,61,283,0.2413,0.2155,0.1551,0.02532
95,61,286,0.0775,0.1397,0.1441,0.2226
96,61,289,0.1033,0.07922,0.2817,0.182
97,61,292,0.1856,0.2258,0.08246,0.2208
98,61,295,0.08782,0.1694,0.1332,0.1056
99,61,298,0.0783,0.1153,0.05222,0.1586
,Dataset#,L,att_1,att_2,att_3,att_4
0,62,1,0.7796,0.7981,0.7798,0.7812
1,62,4,0.8197,0.8267,0.8139,0.8258
2,62,7,0.8312,0.8277,0.8399,0.8354
3,62,10,0.8258,0.8415,0.8333,0.8257
4,62,13,0.8254,0.8329,0.8387,0.8325
5,62,16,0.8128,0.818,0.8404,0.8282
6,62,19,0.842,0.8273,0.8438,0.8316
7,62,22,0.8306,0.828,0.842,0.8405
8,62,25,0.8315,0.8363,0.8351,0.8184
9,62,28,0.8332,0.8231,0.8285,0.8363
10,62,31,0.826,0.8233,0.8348,0.829
11,62,34,0.8314,0.8287,0.8339,0.8339
12,62,37,0.8374,0.8406,0.8285,0.8391
13,62,40,0.8153,0.8321,0.8254,0.8207
14,62,43,0.8279,0.8359,0.8413,0.8051
15,62,46,0.838,0.8128,0.8284,0.8299
16,62,49,0.832,0.8168,0.832,0.8289
17,62,52,0.832,0.8324,0.8255,0.8326
18,62,55,0.6288,0.8227,0.7353,0.7314
19,62,58,0.5558,0.802,0.8202,0.7398
20,62,61,0.8317,0.7375,0.7539,0.6591
21,62,64,0.6386,0.8394,0.7397,0.8311
22,62,67,0.7285,0.8328,0.8324,0.7578
23,62,70,0.8309,0.7325,0.735,0.6448
24,62,73,0.6386,0.7242,0.6336,0.7369
25,62,76,0.6364,0.8318,0.6572,0.6253
26,62,79,0.6247,0.5529,0.6168,0.6565
27,62,82,0.6519,0.8219,0.7568,0.5375
28,62,85,0.6345,0.8292,0.8375,0.831
29,62,88,0.7193,0.8329,0.832,0.7313
30,62,91,0.7251,0.6352,0.8264,0.6608
31,62,94,0.739,0.75,0.5591,0.6205
32,62,97,0.8258,0.7221,0.6275,0.6371
33,62,100,0.8128,0.7277,0.6383,0.8405
34,62,103,0.7392,0.7279,0.6671,0.6267
35,62,106,0.7192,0.752,0.7238,0.6555
36,62,109,0.5503,0.6578,0.8264,0.7273
37,62,112,0.5389,0.5595,0.7522,0.6587
38,62,115,0.7348,0.6352,0.7175,0.651
39,62,118,0.8349,0.8116,0.7477,0.6225
40,62,121,0.534,0.738,0.6343,0.6362
41,62,124,0.7486,0.8316,0.7169,0.6259
42,62,127,0.7212,0.7349,0.7355,0.6596
43,62,130,0.7355,0.5666,0.7164,0.8267
44,62,133,0.7598,0.817,0.6498,0.6302
45,62,136,0.7242,0.6614,0.7254,0.7282
46,62,139,0.5546,0.6504,0.5506,0.6254
47,62,142,0.7512,0.5321,0.7334,0.5598
48,62,145,0.7212,0.6341,0.6596,0.7267
49,62,148,0.6432,0.6216,0.5392,0.8241
50,62,151,0.6293,0.5498,0.828,0.7242
51,62,154,0.7273,0.7155,0.6244,0.7065
52,62,157,0.5607,0.8288,0.6403,0.7176
53,62,160,0.8233,0.8002,0.6425,0.8192
54,62,163,0.8385,0.7159,0.6425,0.8487
55,62,166,0.7367,0.8231,0.6287,0.8135
56,62,169,0.6478,0.5592,0.7257,0.5968
57,62,172,0.6326,0.8158,0.8129,0.5562
58,62,175,0.6362,0.7337,0.6476,0.7421
59,62,178,0.6377,0.4611,0.8335,0.7545
60,62,181,0.8381,0.7313,0.7285,0.5524
61,62,184,0.6373,0.8189,0.6209,0.7481
62,62,187,0.5559,0.6398,0.6293,0.8247
63,62,190,0.7489,0.7412,0.5405,0.7284
64,62,193,0.6318,0.7303,0.7437,0.7228
65,62,196,0.627,0.6434,0.8191,0.4589
66,62,199,0.7401,0.6257,0.567,0.6456
67,62,202,0.4518,0.6547,0.7387,0.744
68,62,205,0.7282,0.8207,0.6511,0.5663
69,62,208,0.5739,0.6327,0.463,0.7317
70,62,211,0.4545,0.4408,0.4703,0.7468
71,62,214,0.5382,0.7253,0.725,0.6487
72,62,217,0.7437,0.5666,0.7325,0.7278
73,62,220,0.5385,0.5322,0.7276,0.4737
74,62,223,0.8113,0.6295,0.3884,0.7471
75,62,226,0.7345,0.5616,0.75,0.644
76,62,229,0.4589,0.6383,0.6643,0.8317
77,62,232,0.4083,0.7611,0.5578,0.5857
78,62,235,0.6325,0.6498,0.633,0.5335
79,62,238,0.7149,0.7121,0.5722,0.5653
80,62,241,0.5727,0.5777,0.4626,0.7391
81,62,244,0.6348,0.6364,0.4614,0.6038
82,62,247,0.8302,0.709,0.6634,0.723
83,62,250,0.6075,0.6504,0.3914,0.4652
84,62,253,0.3895,0.7554,0.6285,0.5454
85,62,256,0.7319,0.6518,0.6605,0.4946
86,62,259,0.5596,0.4719,0.724,0.7198
87,62,262,0.8338,0.6602,0.7533,0.4591
88,62,265,0.2894,0.6609,0.7305,0.4413
89,62,268,0.3165,0.4865,0.5582,0.4656
90,62,271,0.637,0.6432,0.5651,0.6595
91,62,274,0.5443,0.6486,0.6608,0.5248
92,62,277,0.7369,0.7182,0.7224,0.4808
93,62,280,0.5321,0.7411,0.6167,0.4788
94,62,283,0.5605,0.5579,0.7309,0.544
95,62,286,0.3047,0.5652,0.4721,0.4843
96,62,289,0.6266,0.5576,0.651,0.6451
97,62,292,0.7291,0.7303,0.5433,0.5519
98,62,295,0.478,0.6267,0.587,0.5515
99,62,298,0.5327,0.5604,0.5533,0.5377
,Dataset#,L,att_1,att_2,att_3,att_4
0,63,1,0.5338,0.5255,0.5315,0.5258
1,63,4,0.5946,0.6006,0.6053,0.6117
2,63,7,0.642,0.6324,0.6347,0.6279
3,63,10,0.6255,0.6438,0.6241,0.624
4,63,13,0.6364,0.6375,0.641,0.6195
5,63,16,0.6196,0.5948,0.6106,0.6253
6,63,19,0.6651,0.6536,0.6248,0.6248
7,63,22,0.634,0.606,0.6357,0.6402
8,63,25,0.6425,0.6244,0.6144,0.6178
9,63,28,0.652,0.6262,0.6307,0.6211
10,63,31,0.6499,0.6266,0.6456,0.6701
11,63,34,0.636,0.6231,0.625,0.636
12,63,37,0.6309,0.6379,0.6135,0.6051
13,63,40,0.6476,0.6358,0.6644,0.6377
14,63,43,0.654,0.6346,0.6537,0.6386
15,63,46,0.6678,0.6512,0.632,0.6372
16,63,49,0.6325,0.6396,0.6095,0.6588
17,63,52,0.645,0.6309,0.636,0.6377
18,63,55,0.6326,0.6534,0.6262,0.6422
19,63,58,0.6305,0.5995,0.6406,0.6528
20,63,61,0.6088,0.6051,0.6276,0.6496
21,63,64,0.6346,0.6332,0.6576,0.5651
22,63,67,0.631,0.6162,0.6499,0.6415
23,63,70,0.6236,0.6426,0.6702,0.6366
24,63,73,0.6477,0.5258,0.5301,0.537
25,63,76,0.5819,0.6519,0.6651,0.6445
26,63,79,0.6179,0.6538,0.6561,0.6478
27,63,82,0.5274,0.5863,0.6609,0.6491
28,63,85,0.6174,0.6495,0.5664,0.636
29,63,88,0.6475,0.6563,0.6388,0.5557
30,63,91,0.6314,0.6373,0.6344,0.4372
31,63,94,0.5471,0.5375,0.4349,0.627
32,63,97,0.5379,0.6353,0.5363,0.5809
33,63,100,0.6255,0.482,0.6397,0.5793
34,63,103,0.4579,0.4976,0.6438,0.5578
35,63,106,0.5585,0.4616,0.4626,0.3952
36,63,109,0.5502,0.4713,0.6413,0.5255
37,63,112,0.4883,0.3368,0.4554,0.5683
38,63,115,0.4324,0.4565,0.5258,0.5497
39,63,118,0.6416,0.5603,0.6345,0.6647
40,63,121,0.4216,0.5811,0.567,0.6604
41,63,124,0.655,0.5622,0.5467,0.6318
42,63,127,0.538,0.6472,0.4744,0.57
43,63,130,0.6219,0.6316,0.6366,0.4353
44,63,133,0.6261,0.5444,0.4901,0.4353
45,63,136,0.4448,0.4607,0.5416,0.5997
46,63,139,0.4495,0.5187,0.352,0.5309
47,63,142,0.6249,0.5385,0.4797,0.6611
48,63,145,0.4584,0.5045,0.3258,0.371
49,63,148,0.4457,0.6026,0.5653,0.6425
50,63,151,0.641,0.6334,0.4436,0.4828
51,63,154,0.3583,0.5324,0.2783,0.4578
52,63,157,0.4186,0.4202,0.5341,0.6474
53,63,160,0.4512,0.5354,0.5531,0.6431
54,63,163,0.4929,0.5363,0.5651,0.5011
55,63,166,0.345,0.6686,0.5521,0.3634
56,63,169,0.5757,0.5438,0.3352,0.453
57,63,172,0.4197,0.3768,0.356,0.5511
58,63,175,0.4308,0.5551,0.4545,0.5252
59,63,178,0.2871,0.6393,0.4425,0.59
60,63,181,0.5501,0.4397,0.4213,0.4325
61,63,184,0.5243,0.5894,0.5768,0.6339
62,63,187,0.6393,0.4563,0.637,0.4898
63,63,190,0.5606,0.2705,0.6392,0.556
64,63,193,0.4601,0.5629,0.4682,0.5795
65,63,196,0.6319,0.4602,0.4538,0.5319
66,63,199,0.4779,0.491,0.6267,0.6566
67,63,202,0.5367,0.6014,0.5343,0.614
68,63,205,0.4462,0.4089,0.4433,0.4748
69,63,208,0.4352,0.5089,0.4156,0.6415
70,63,211,0.6202,0.6341,0.674,0.3248
71,63,214,0.3714,0.6276,0.4509,0.5127
72,63,217,0.5707,0.318,0.5338,0.5013
73,63,220,0.3961,0.5562,0.4362,0.5325
74,63,223,0.4192,0.4708,0.5546,0.563
75,63,226,0.4568,0.4556,0.4763,0.6463
76,63,229,0.5494,0.5101,0.6151,0.3545
77,63,232,0.3791,0.4968,0.4292,0.3136
78,63,235,0.3182,0.6353,0.5283,0.5367
79,63,238,0.4448,0.5259,0.4093,0.4747
80,63,241,0.5303,0.5752,0.4683,0.6487
81,63,244,0.4496,0.3389,0.6356,0.6268
82,63,247,0.3319,0.3692,0.5702,0.3089
83,63,250,0.3332,0.2969,0.2817,0.438
84,63,253,0.1583,0.4467,0.5047,0.2413
85,63,256,0.2796,0.5379,0.2707,0.1994
86,63,259,0.4554,0.3904,0.272,0.4151
87,63,262,0.2445,0.3195,0.3413,0.4628
88,63,265,0.3568,0.283,0.5461,0.4051
89,63,268,0.1333,0.3225,0.1429,0.1768
90,63,271,0.1745,0.3096,0.344,0.4193
91,63,274,0.2982,0.1304,0.3775,0.476
92,63,277,0.0692,0.2925,0.3957,0.0346
93,63,280,0.2039,0.1939,0.1623,0.2202
94,63,283,0.1906,0.2591,0.2614,0.1371
95,63,286,0.0346,0.1911,0.2642,0.2008
96,63,289,0.3113,0.2359,0.1652,0.1668
97,63,292,0.03334,0.5255,0.0346,0.376
98,63,295,0.3159,0.2588,0.4885,0.3411
99,63,298,0.1384,0.2245,0.1038,0.1577
,Dataset#,L,att_1,att_2,att_3,att_4
0,64,1,1,1,1,1
1,64,4,1,1,1,1
2,64,7,1,1,1,1
3,64,10,1,1,1,1
4,64,13,1,1,1,1
5,64,16,1,1,1,1
6,64,19,1,1,1,1
7,64,22,1,1,1,1
8,64,25,1,1,1,1
9,64,28,1,1,1,1
10,64,31,1,1,1,1
11,64,34,1,1,1,1
12,64,37,1,1,1,1
13,64,40,1,1,1,1
14,64,43,1,1,1,1
15,64,46,1,1,1,1
16,64,49,1,1,1,1
17,64,52,1,1,1,1
18,64,55,1,1,1,1
19,64,58,1,1,1,1
20,64,61,1,1,1,1
21,64,64,1,1,1,1
22,64,67,1,1,1,1
23,64,70,1,1,1,1
24,64,73,1,1,1,1
25,64,76,1,1,1,1
26,64,79,1,1,1,1
27,64,82,1,1,1,1
28,64,85,1,1,1,1
29,64,88,1,1,1,1
30,64,91,1,1,1,1
31,64,94,1,1,1,1
32,64,97,1,1,1,1
33,64,100,1,1,1,1
34,64,103,1,1,1,1
35,64,106,1,1,1,1
36,64,109,1,1,1,1
37,64,112,1,1,1,1
38,64,115,1,1,0.8728,1
39,64,118,1,0.8718,1,1
40,64,121,1,0.8718,1,1
41,64,124,1,0.8728,1,1
42,64,127,1,0.8741,1,1
43,64,130,1,0.7447,1,1
44,64,133,1,1,1,1
45,64,136,1,1,1,0.8718
46,64,139,1,1,1,1
47,64,142,0.7447,1,1,1
48,64,145,1,1,1,1
49,64,148,0.872,1,1,1
50,64,151,1,1,1,1
51,64,154,0.8718,0.8728,1,1
52,64,157,0.8718,1,0.8718,0.7447
53,64,160,0.7447,0.872,1,0.872
54,64,163,1,1,0.8718,1
55,64,166,0.7447,1,1,0.8728
56,64,169,1,1,0.8718,1
57,64,172,1,1,1,0.7449
58,64,175,1,1,1,0.872
59,64,178,1,0.7449,1,1
60,64,181,1,1,1,0.8728
61,64,184,1,1,1,1
62,64,187,1,0.9547,0.8718,1
63,64,190,0.7457,1,0.8728,1
64,64,193,0.8718,1,0.8718,0.8718
65,64,196,1,1,0.872,0.6167
66,64,199,1,0.7457,0.8728,0.4895
67,64,202,1,1,1,1
68,64,205,0.8718,0.872,0.7449,1
69,64,208,0.8,0.8728,1,0.7447
70,64,211,0.7447,1,0.8728,1
71,64,214,0.8718,1,0.8728,0.8728
72,64,217,0.8728,0.7439,0.7436,0.8728
73,64,220,0.872,0.8728,0.8728,0.8728
74,64,223,0.8728,0.8728,0.7447,1
75,64,226,0.872,0.7439,0.6718,0.8728
76,64,229,0.872,0.8728,1,0.8728
77,64,232,0.672,0.8718,1,0.6718
78,64,235,0.8728,0.8718,0.6167,0.7447
79,64,238,1,1,0.8728,0.6167
80,64,241,1,0.5447,0.472,0.8728
81,64,244,0.8718,0.5447,0.7457,0.8718
82,64,247,0.8718,1,0.5449,0.8728
83,64,250,0.8,0.8728,0.872,0.8728
84,64,253,0.872,0.4167,0.7447,0.672
85,64,256,0.6728,1,0.8,0.472
86,64,259,0.8,1,1,0.6718
87,64,262,0.8,0.872,0.8718,0.4
88,64,265,0.8,1,0.6718,0.4718
89,64,268,0.8,1,0.8718,0.5457
90,64,271,0.8728,0.8728,0.6157,0.6
91,64,274,0.8728,0.6,0.3439,0.5447
92,64,277,0.872,0.6728,0.5436,1
93,64,280,0.5447,0.5447,0.272,0.8718
94,64,283,0.7447,0.5457,0.4,1
95,64,286,0.2718,0.6728,0.6718,0.6728
96,64,289,1,0.6718,0.5447,0.8
97,64,292,1,0.672,0.5439,0.8
98,64,295,0.4728,0.4718,0.4728,0.6
99,64,298,0.6728,0.4728,0.8,0.3436
,Dataset#,L,att_1,att_2,att_3,att_4
0,65,1,0.494,0.4989,0.5098,0.5015
1,65,4,0.5258,0.5272,0.5101,0.5237
2,65,7,0.5438,0.5708,0.5707,0.5283
3,65,10,0.5403,0.525,0.5385,0.5479
4,65,13,0.5567,0.5569,0.5425,0.5515
5,65,16,0.5371,0.5459,0.5414,0.5461
6,65,19,0.5404,0.5364,0.5381,0.5343
7,65,22,0.5348,0.5573,0.556,0.564
8,65,25,0.5582,0.5219,0.5458,0.5469
9,65,28,0.5372,0.543,0.5288,0.5409
10,65,31,0.5386,0.5552,0.5723,0.5538
11,65,34,0.5769,0.5308,0.566,0.5312
12,65,37,0.5562,0.569,0.5381,0.53
13,65,40,0.5518,0.5383,0.558,0.5541
14,65,43,0.517,0.5378,0.546,0.5462
15,65,46,0.5442,0.5323,0.5544,0.5621
16,65,49,0.5377,0.5611,0.5363,0.5499
17,65,52,0.5543,0.5191,0.5527,0.54
18,65,55,0.5524,0.5296,0.5464,0.5605
19,65,58,0.5432,0.5701,0.5548,0.5441
20,65,61,0.5433,0.5297,0.5261,0.5391
21,65,64,0.5407,0.5599,0.533,0.5587
22,65,67,0.5459,0.5479,0.5412,0.5397
23,65,70,0.5521,0.5634,0.5291,0.5337
24,65,73,0.5599,0.5897,0.5364,0.5836
25,65,76,0.5335,0.5269,0.5401,0.5325
26,65,79,0.5337,0.5812,0.5355,0.53
27,65,82,0.6001,0.5396,0.561,0.5448
28,65,85,0.5367,0.5211,0.5625,0.5297
29,65,88,0.5214,0.5492,0.549,0.5474
30,65,91,0.5298,0.5399,0.542,0.5589
31,65,94,0.5461,0.5547,0.5492,0.5212
32,65,97,0.5545,0.5304,0.5494,0.5369
33,65,100,0.5284,0.5597,0.5608,0.5292
34,65,103,0.5434,0.5508,0.549,0.5365
35,65,106,0.5446,0.5631,0.5374,0.4024
36,65,109,0.5352,0.5313,0.5622,0.5268
37,65,112,0.5492,0.5538,0.5151,0.5548
38,65,115,0.554,0.5278,0.5406,0.5409
39,65,118,0.5208,0.3038,0.5345,0.5647
40,65,121,0.5324,0.573,0.5272,0.4856
41,65,124,0.5763,0.547,0.5276,0.4489
42,65,127,0.5193,0.558,0.3352,0.4666
43,65,130,0.5357,0.5527,0.4098,0.5464
44,65,133,0.5198,0.5191,0.5486,0.4266
45,65,136,0.5606,0.4587,0.4533,0.4556
46,65,139,0.5603,0.4067,0.5177,0.4011
47,65,142,0.5544,0.524,0.5565,0.5249
48,65,145,0.562,0.5409,0.4397,0.5288
49,65,148,0.532,0.5337,0.5188,0.5265
50,65,151,0.4659,0.3909,0.5232,0.4573
51,65,154,0.544,0.3969,0.4719,0.5319
52,65,157,0.4464,0.4233,0.4525,0.5416
53,65,160,0.4301,0.5831,0.5388,0.5226
54,65,163,0.5069,0.5174,0.539,0.4675
55,65,166,0.2839,0.5403,0.5456,0.3362
56,65,169,0.4398,0.4286,0.4761,0.5569
57,65,172,0.5269,0.5078,0.4522,0.3693
58,65,175,0.4383,0.2278,0.4595,0.4076
59,65,178,0.4488,0.4006,0.5499,0.4975
60,65,181,0.3869,0.4294,0.447,0.5196
61,65,184,0.5372,0.3082,0.4278,0.5074
62,65,187,0.4496,0.5225,0.5089,0.5652
63,65,190,0.3946,0.5336,0.3988,0.545
64,65,193,0.445,0.4072,0.5576,0.4768
65,65,196,0.5553,0.44,0.4755,0.5154
66,65,199,0.5328,0.5361,0.5338,0.5249
67,65,202,0.5464,0.5553,0.5532,0.437
68,65,205,0.1994,0.4243,0.4282,0.5748
69,65,208,0.306,0.5842,0.5303,0.5209
70,65,211,0.45,0.4363,0.5413,0.425
71,65,214,0.5409,0.2257,0.553,0.5237
72,65,217,0.5361,0.4574,0.5465,0.4955
73,65,220,0.4072,0.5475,0.4893,0.3022
74,65,223,0.3244,0.4252,0.5186,0.4935
75,65,226,0.4011,0.4035,0.5627,0.4323
76,65,229,0.5462,0.4127,0.3183,0.3965
77,65,232,0.5119,0.3269,0.4228,0.455
78,65,235,0.5694,0.5274,0.1423,0.5045
79,65,238,0.5528,0.5282,0.4154,0.4009
80,65,241,0.547,0.2903,0.5348,0.4382
81,65,244,0.5216,0.5212,0.1185,0.1897
82,65,247,0.3035,0.4407,0.306,0.5268
83,65,250,0.4339,0.5052,0.5223,0.3752
84,65,253,0.3978,0.1989,0.3901,0.2952
85,65,256,0.2763,0.3945,0.4283,0.1211
86,65,259,0.1961,0.5172,0.3627,0.345
87,65,262,0.4015,0.5449,0.4165,0.3934
88,65,265,0.3402,0.3458,0.4011,0.3344
89,65,268,0.4412,0.3285,0.4451,0.3235
90,65,271,0.5284,0.4008,0.4085,0.2012
91,65,274,0.3113,0.3211,0.3502,0.448
92,65,277,0.2885,0.09656,0.2751,0.32
93,65,280,0.4256,0.222,0.4685,0.1792
94,65,283,0.5306,0.4453,0.2989,0.5362
95,65,286,0.3222,0.1894,0.2925,0.2937
96,65,289,0.2124,0.3511,0.2135,0.09524
97,65,292,0.3339,0.1111,0.284,0.208
98,65,295,0.3324,0.3482,0.3115,0.3401
99,65,298,0.2538,0.4271,0.1963,0.4167
,Dataset#,L,att_1,att_2,att_3,att_4
0,66,1,0.397,0.4036,0.4065,0.4095
1,66,4,0.4192,0.4337,0.4374,0.4248
2,66,7,0.4324,0.4382,0.4158,0.4231
3,66,10,0.4168,0.4393,0.4176,0.4253
4,66,13,0.4305,0.4282,0.4259,0.4167
5,66,16,0.4339,0.4153,0.4136,0.4252
6,66,19,0.4322,0.4371,0.4192,0.4188
7,66,22,0.4457,0.4195,0.448,0.428
8,66,25,0.4139,0.4193,0.4127,0.4404
9,66,28,0.4145,0.4356,0.4302,0.4176
10,66,31,0.4223,0.4114,0.4371,0.4283
11,66,34,0.4204,0.4228,0.4309,0.415
12,66,37,0.4075,0.4253,0.4272,0.4291
13,66,40,0.4215,0.4442,0.4006,0.4053
14,66,43,0.4271,0.4384,0.4282,0.4319
15,66,46,0.4467,0.4234,0.4405,0.4033
16,66,49,0.4327,0.413,0.4298,0.4198
17,66,52,0.4311,0.4195,0.4341,0.4303
18,66,55,0.4345,0.4351,0.4216,0.4154
19,66,58,0.4263,0.4271,0.3832,0.4381
20,66,61,0.4365,0.4162,0.4092,0.4236
21,66,64,0.4219,0.4292,0.4361,0.4253
22,66,67,0.4236,0.438,0.419,0.4411
23,66,70,0.4126,0.4329,0.4268,0.4321
24,66,73,0.408,0.4074,0.4369,0.4191
25,66,76,0.4464,0.4239,0.4268,0.4252
26,66,79,0.4254,0.4149,0.417,0.4086
27,66,82,0.4295,0.4419,0.4161,0.4111
28,66,85,0.4333,0.4178,0.4316,0.4211
29,66,88,0.4261,0.4228,0.4287,0.4365
30,66,91,0.4366,0.3902,0.4327,0.4337
31,66,94,0.4399,0.4321,0.4236,0.4262
32,66,97,0.43,0.4049,0.3897,0.4132
33,66,100,0.4265,0.4159,0.4153,0.4255
34,66,103,0.436,0.422,0.4288,0.439
35,66,106,0.4247,0.4291,0.4232,0.4212
36,66,109,0.4142,0.4225,0.4188,0.402
37,66,112,0.4409,0.4286,0.4115,0.4199
38,66,115,0.4242,0.4195,0.3734,0.426
39,66,118,0.4327,0.3696,0.4257,0.4184
40,66,121,0.4358,0.4311,0.4079,0.4296
41,66,124,0.4234,0.4086,0.4263,0.417
42,66,127,0.428,0.4287,0.4214,0.4011
43,66,130,0.3917,0.4257,0.4,0.4218
44,66,133,0.4028,0.4246,0.442,0.4224
45,66,136,0.4421,0.4081,0.4124,0.424
46,66,139,0.4202,0.4311,0.4359,0.4287
47,66,142,0.4021,0.436,0.4458,0.3717
48,66,145,0.4141,0.43,0.4204,0.3807
49,66,148,0.4085,0.426,0.4274,0.426
50,66,151,0.4045,0.3866,0.4362,0.431
51,66,154,0.385,0.418,0.4327,0.4485
52,66,157,0.4287,0.4199,0.4291,0.4303
53,66,160,0.4281,0.4023,0.4132,0.4183
54,66,163,0.4199,0.4366,0.4363,0.414
55,66,166,0.4204,0.4178,0.4253,0.4221
56,66,169,0.3953,0.4215,0.4323,0.4298
57,66,172,0.3745,0.3556,0.4214,0.4395
58,66,175,0.3533,0.4473,0.314,0.4231
59,66,178,0.4229,0.4209,0.4484,0.3673
60,66,181,0.381,0.4117,0.4253,0.3573
